dg_v,dg_mu,dg_chi,is_success,termination,cumulative_reward,episode_length
200.0,-0.04332825359310277,12.179802914802892,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-0.5611277745685351,19
200.0,18.476447384189626,1.8390673250570373,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-1.1232124964023003,24
200.0,-12.790967454746678,12.377778006187427,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-0.9898760660516472,25
200.0,-9.403747811199693,-15.711931224554611,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-0.9839418382553129,26
200.0,-17.539091395251187,39.413386232943694,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-3.035533263347761,39
200.0,23.832828058174528,33.08228282942322,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-3.361326388389961,43
200.0,29.236610600275533,-21.754699381737993,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-3.154065490261702,44
200.0,26.805176571565475,-37.281553855228644,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-4.502191098998942,61
200.0,29.246699411187997,15.930752712857526,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.594234641751895,37
200.0,-26.764157857100614,-13.995734305737813,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.932842115500368,40
200.0,-21.124434925352645,51.385322755244346,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-4.365319697583456,46
200.0,22.19379070177296,-13.069823215296722,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-1.7655983050002368,30
200.0,12.964477776213919,49.84561445886091,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-4.350585369422476,49
200.0,0.7682769861938894,-43.68964751753921,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-3.277079059151885,39
200.0,-11.990022905326473,44.82641344755143,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-3.4241185674093453,42
200.0,-10.2021926768725,21.590119339682673,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-1.2988192844533795,27
200.0,-9.00664556424255,-32.33505040921129,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.1295603872687985,33
200.0,20.504863458736736,-8.93892031140281,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-1.439626351210294,27
200.0,-27.28348836585329,-54.14907471273983,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-4.993668615303172,47
200.0,-22.21356303604212,53.799414395013,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-4.661227103192789,47
200.0,-7.635065814638818,-47.165568423267075,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-3.6460925611685235,42
200.0,-7.860412576212539,1.3668026163915172,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-0.30378207137078983,12
200.0,19.273705102965977,35.64833145024555,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-3.209986331615798,41
200.0,-26.896246080973487,42.02296161705445,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-3.713335854284431,44
200.0,19.5199743830879,-19.41416250341088,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-1.9366975963517508,31
200.0,-23.09523707259315,47.557124844561656,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-4.041215192378447,45
200.0,25.09425774292574,-56.809471863888334,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-6.765965896153083,71
200.0,9.142146695279266,-31.858775799621128,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.1951453117647612,35
200.0,-15.518871294919062,-29.14257017386443,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.105665140621112,34
