dg_v,dg_mu,dg_chi,is_success,termination,cumulative_reward,episode_length
200.0,4.453577738117517,2.345229502791426,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-0.2731878363667246,14
200.0,5.746409401760403,1.6560654064812113,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-0.3481722489390538,15
200.0,15.220129027176469,-4.178335412461983,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-0.8363767818625741,21
200.0,5.593035610183939,-12.96597456429756,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-0.7325705969634924,21
200.0,20.02016007501495,5.7485352221069945,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-1.304109025758914,27
200.0,-11.571698352675593,-29.411203870277053,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-1.9351751002219735,32
200.0,1.7094687102121675,31.638028776231124,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.1035354634472396,35
200.0,-25.366392407295407,-27.29162928976347,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.6600878306451414,47
200.0,-15.78998652525841,17.63080119002609,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-1.343970452811047,28
200.0,28.011110989544022,-21.509961494486276,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.7257211557563368,37
200.0,9.149804985203403,43.57401662111242,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-3.6208166839180342,43
200.0,3.017543554487588,56.20061187765543,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-5.036503472848456,49
200.0,17.172253241152532,-33.99503463275411,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.7940490314585817,38
200.0,0.61373131204342,33.520760687734494,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.274974326410864,36
200.0,9.348880563426448,-58.36969659863764,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-5.5582932365781925,51
200.0,3.3346563991116724,-11.717102033656012,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-0.6431936524492701,20
200.0,21.46555135158566,1.5775308702587694,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-1.3416963102210635,27
200.0,5.68530026045206,-10.970634372486728,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-0.619416798755102,19
200.0,1.6783995433236214,32.6064233607362,True,reach_target_termination_single_step_based_on_angle_of_velocity_vector,-2.192350948631847,35
